Name,Score
Adrell,0.0
Adren,0.0
Adrena,1.0
Adrene,1.0
Adreon,0.0
Adreona,1.0
Adreonna,1.0
Adrew,0.0
Adrey,1.0
Adreyan,0.0
Adreyona,1.0
Adri,0.888268156424581
Adria,0.9988097262370346
Adriaan,0.0
Adriah,1.0
Adriahna,1.0
Adrial,0.0
Adrialis,1.0
Adrialys,1.0
Adriam,0.0
Adrian,0.06404854277468033
Adriana,0.995324364863598
Adrianah,1.0
Adriane,0.9567618747041187
Adrianjames,0.0
Adriann,0.8987341772151899
Adrianna,0.9995775639521239
Adriannah,1.0
Adrianne,0.99761501769503
Adrianno,0.0
Adrianny,1.0
Adriano,0.0
Adrianpaul,0.0
Adriauna,1.0
Adriaunna,1.0
Adric,0.0
Adrick,0.0
Adrie,1.0
Adriean,0.0
Adrieana,1.0
Adrieanna,1.0
Adrieanne,1.0
Adriel,0.07602651839178785
Adriela,1.0
Adriell,0.0
Adriella,1.0
Adrielle,1.0
Adrien,0.15113152587945328
Adriena,1.0
Adriene,0.9747202652300041
Adrienn,0.7941176470588235
Adrienna,1.0
Adrienne,0.9943574233738094
Adriennie,1.0
Adrieonna,1.0
Adrihana,1.0
Adrihanna,1.0
Adrija,1.0
Adrijana,1.0
Adrik,0.0
Adrika,1.0
Adrin,0.03418803418803419
Adrina,1.0
Adrine,0.927536231884058
Adrinna,1.0
Adrinne,1.0
Adrion,0.0
Adriona,1.0
Adrionna,1.0
Adris,0.0
Adrita,1.0
Adrith,0.0
Adriunna,1.0
Adrius,0.0
Adriyan,0.0
Adriyana,1.0
Adriyanna,1.0
Adriyel,0.0
Adron,0.0
Adry,1.0
Adryan,0.1452914798206278
Adryana,1.0
Adryanah,1.0
Adryann,1.0
Adryanna,1.0
Adryauna,1.0
Adryel,0.0
Adryen,0.0
Adryian,0.0
Adryn,0.1875
Adryon,0.0
Adryonna,1.0
Adulfo,0.0
Adut,1.0
Advait,0.0
Advaita,1.0
Advaith,0.0
Advay,0.0
Advik,0.0
Advika,1.0
Advit,0.0
Advita,1.0
Advith,0.0
Advitha,1.0
Adwaith,0.0
Adwin,0.0
Adwita,1.0
Adwitiya,1.0
Adwoa,1.0
Ady,1.0
Adya,1.0
Adyaan,0.0
Adyan,0.0
Adyanna,1.0
Adyant,0.0
Adyen,0.0
Adylan,1.0
Adylee,1.0
Adyleigh,1.0
Adylen,1.0
Adylene,1.0
Adylenne,1.0
Adylin,1.0
Adylina,1.0
Adyline,1.0
Adylinn,1.0
Adylyn,1.0
Adylynn,1.0
Adym,0.0
Adyn,0.08976377952755905
Adynn,0.2125
Adysan,1.0
Adysen,1.0
Adysin,1.0
Adyson,0.9908577574616833
Adysson,1.0
Adysun,1.0
Adysyn,1.0
Aedan,0.013933895009721323
Aeddon,0.0
Aeden,0.007551240560949299
Aedin,0.0
Aedon,0.0
Aedric,0.0
Aedyn,0.12384473197781885
Aeiden,0.0
Aeisha,1.0
Aeja,1.0
Aela,1.0
Aelan,1.0
Aelani,1.0
Aeleen,1.0
Aeliana,1.0
Aelicia,1.0
Aelisa,1.0
Aelish,1.0
Aelita,1.0
Aella,1.0
Aelred,0.0
Aelyn,1.0
Aelynn,1.0
Aemelia,1.0
Aemilia,1.0
Aemon,0.0
Aenea,1.0
Aeneas,0.0
Aengus,0.0
Aeon,0.48872180451127817
Aeona,1.0
Aeowyn,1.0
Aerabella,1.0
Aeralyn,1.0
Aeralynn,1.0
Aeri,1.0
Aerial,0.9967567567567568
Aerian,0.0
Aeriana,1.0
Aerianna,1.0
Aeric,0.0
Aerica,1.0
Aerick,0.0
Aericka,1.0
Aerie,1.0
Aeriel,1.0
Aeriell,1.0
Aeriella,1.0
Aerielle,1.0
Aeries,1.0
Aerik,0.0
Aerika,1.0
Aerilyn,1.0
Aerilynn,1.0
Aerin,0.9776223776223776
Aerion,0.18461538461538463
Aeriona,1.0
Aerionna,1.0
Aeris,1.0
Aerith,1.0
Aerius,0.0
Aero,0.17721518987341772
Aeron,0.10204081632653061
Aerowyn,1.0
Aeryal,1.0
Aeryana,1.0
Aeryanna,1.0
Aeryk,0.0
Aeryn,0.9737704918032787
Aeryona,1.0
Aesa,1.0
Aesha,1.0
Aeshia,1.0
Aeson,0.0
Aesop,0.0
Aethan,0.0
Aetna,1.0
Aeva,1.0
Aevah,1.0
Aevin,0.0
Aevry,1.0
Aevyn,1.0
Aeyden,0.0
Aeyla,1.0
Afa,0.0
Afaf,1.0
Afeef,0.0
Afeni,1.0
Aferdita,1.0
Affaan,0.0
Affan,0.0
Affie,1.0
Affinity,1.0
Afi,1.0
Afia,1.0
Afif,0.0
Afifa,1.0
Afifah,1.0
Afina,1.0
Afiya,1.0
Afiyah,1.0
Afnan,0.8266033254156769
Afolabi,0.0
Afomia,1.0
Afonso,0.0
Afra,1.0
Afrah,1.0
Afraz,0.0
Afred,0.0
Afreen,1.0
Africa,1.0
Africia,1.0
Afrika,1.0
Afrim,0.0
Afrin,1.0
Afrodita,1.0
Afsa,1.0
Afsana,1.0
Afsaneh,1.0
Afshan,1.0
Afsheen,0.8571428571428571
Afshin,0.0
Aftab,0.0
Aftan,1.0
Aften,1.0
Aftin,1.0
Afton,0.86227886627354
Aftyn,1.0
Afua,1.0
Afzal,0.0
Agam,0.3981042654028436
Agamjot,0.0
Agamveer,0.0
Agape,0.7692307692307693
Agapita,1.0
Agapito,0.0
Agassi,0.0
Agasthya,0.0
Agastya,0.0
Agata,1.0
Agatha,1.0
Agathe,1.0
Agda,1.0
Agee,0.0
Agel,0.0
Agela,1.0
Ageliki,1.0
Agena,1.0
Agent,0.0
Aggeliki,1.0
Aggie,0.9796057104010877
Agha,0.0
Agigail,1.0
Agila,1.0
Agim,0.0
Aginah,1.0
Aglae,1.0
Aglaia,1.0
Agna,1.0
Agneda,1.0
Agnella,1.0
Agnes,0.9970530825390387
Agnesa,1.0
Agnese,1.0
Agness,1.0
Agnessa,1.0
Agneta,1.0
Agnew,0.0
Agnieszka,1.0
Agnita,1.0
Agnus,1.0
Agostina,1.0
Agostino,0.0
Agrim,0.0
Agrima,1.0
Agripina,1.0
Agripino,0.0
Agron,0.0
Agueda,1.0
Agusta,0.9543726235741445
Agustin,0.001489256081128998
Agustina,1.0
Agustine,0.0
Agustus,0.0
Agustya,0.0
Ah,0.22105263157894736
Ahaan,0.0
Ahaana,1.0
Ahad,0.0
Ahadu,0.0
Ahalya,1.0
Ahamad,0.0
Ahamed,0.0
Ahan,0.0
Ahana,1.0
Ahanu,0.0
Aharon,0.0
Aharshi,0.0
Ahava,1.0
Ahavah,1.0
Ahaziah,0.0
Ahbleza,0.0
Ahbree,1.0
Ahdia,1.0
Aheli,1.0
Ahian,0.0
Ahijah,0.0
Ahil,0.0
Ahilyn,1.0
Ahinara,1.0
Ahir,0.0
Ahisha,1.0
Ahja,1.0
Ahjah,1.0
Ahjahnae,1.0
Ahjanae,1.0
Ahjanay,1.0
Ahkai,0.0
Ahkari,0.0
Ahkeel,0.0
Ahkeelah,1.0
Ahkeem,0.0
Ahkil,0.0
Ahking,0.0
Ahlaam,1.0
Ahlai,1.0
Ahlam,1.0
Ahlana,1.0
Ahlani,1.0
Ahlanie,1.0
Ahlanna,1.0
Ahlaya,1.0
Ahlayah,1.0
Ahlayla,1.0
Ahlayna,1.0
Ahlaysia,1.0
Ahlea,1.0
Ahleah,1.0
Ahleena,1.0
Ahleeyah,1.0
Ahleigha,1.0
Ahlena,1.0
Ahlexis,1.0
Ahlexus,1.0
Ahley,1.0
Ahlia,1.0
Ahliana,1.0
Ahlias,0.0
Ahlijah,0.0
Ahlina,1.0
Ahlivia,1.0
Ahliya,1.0
Ahliyah,1.0
Ahlona,1.0
Ahlyana,1.0
Ahlyssa,1.0
Ahlyvia,1.0
Ahmaad,0.0
Ahmad,0.0011271133375078271
Ahmadou,0.0
Ahmaj,0.0
Ahman,0.0
Ahmand,0.0
Ahmani,0.8578088578088578
Ahmar,0.0
Ahmara,1.0
Ahmare,0.0
Ahmari,0.29349904397705545
Ahmaria,1.0
Ahmarie,1.0
Ahmarion,0.0
Ahmarria,1.0
Ahmaud,0.0
Ahmauri,0.0
Ahmaya,1.0
Ahmed,0.0
Ahmeer,0.0
Ahmeir,0.0
Ahmer,0.0
Ahmere,0.0
Ahmet,0.0
Ahmi,0.11627906976744186
Ahmia,1.0
Ahmiah,1.0
Ahmid,0.0
Ahmier,0.0
Ahmik,0.0
Ahmina,1.0
Ahmir,0.0030959752321981426
Ahmira,1.0
Ahmiracle,1.0
Ahmirah,1.0
Ahmire,0.0
Ahmiya,1.0
Ahmiyah,1.0
Ahmod,0.0
Ahmon,0.0
Ahmond,0.0
Ahmoni,1.0
Ahmonie,1.0
Ahmya,1.0
Ahmyah,1.0
Ahmyiah,1.0
Ahmyra,1.0
Ahna,1.0
Ahnaf,0.0
Ahnah,1.0
Ahnalee,1.0
Ahnaleigh,1.0
Ahnalia,1.0
Ahnalise,1.0
Ahnari,1.0
Ahnaya,1.0
Ahnesti,1.0
Ahnesty,1.0
Ahni,1.0
Ahnia,1.0
Ahniah,1.0
Ahnika,1.0
Ahnisty,1.0
Ahniya,1.0
Ahniyah,1.0
Ahniyla,1.0
Ahnjayla,1.0
Ahnna,1.0
Ahnya,1.0
Ahnyah,1.0
Ahnyia,1.0
Ahnyla,1.0
Ahnylah,1.0
Ahona,1.0
Ahonesti,1.0
Ahonesty,1.0
Ahrayah,1.0
Ahreanna,1.0
Ahren,0.0
Ahri,1.0
Ahria,1.0
Ahriah,1.0
Ahrian,0.0
Ahriana,1.0
Ahrianna,1.0
Ahriel,1.0
Ahriya,1.0
Ahriyah,1.0
Ahron,0.0
Ahrya,1.0
Ahsaki,1.0
Ahsan,0.0
Ahsen,0.0
Ahsha,1.0
Ahshanti,1.0
Ahsia,1.0
Ahsir,0.0
Ahslee,1.0
Ahsley,1.0
Ahsoka,1.0
Ahti,0.0
Ahtyana,1.0
Ahtziri,1.0
Ahtziry,1.0
Ahuva,1.0
Ahva,1.0
Ahvianna,1.0
Ahyan,0.0
Ahyana,1.0
Ahyanna,1.0
Ahylin,1.0
Ahyonna,1.0
Ahzab,0.0
Ahzaria,1.0
Ahzariah,1.0
Ahzhane,1.0
Ahzir,0.0
Ahziyah,1.0
Ai,0.9696132596685083
Aia,1.0
Aiah,1.0
Aian,0.0
Aiana,1.0
Aianna,1.0
Aibel,0.0
Aibhilin,1.0
Aibhlinn,1.0
Aibileen,1.0
Aicen,0.0
Aicha,1.0
Aichatou,1.0
Aicia,1.0
Aida,0.999581904841542
Aidah,1.0
Aidaliz,1.0
Aidaly,1.0
Aidalyn,1.0
Aidan,0.024145377043663593
Aidana,1.0
Aidanjames,0.0
Aidanjohn,0.0
Aidann,0.0
Aidar,0.0
Aiddan,0.0
Aidden,0.0
Aide,1.0
Aidean,0.0
Aided,1.0
Aidee,1.0
Aideen,0.7132352941176471
Aidel,1.0
Aidelis,1.0
Aideliz,1.0
Aidelyn,1.0
Aiden,0.010242908200677856
Aidenjames,0.0
Aidenjoseph,0.0
Aidenmatthew,0.0
Aidenmichael,0.0
Aidenn,0.0
Aidet,1.0
Aideth,1.0
Aideyn,0.0
Aidia,1.0
Aidian,0.0
Aidien,0.0
Aidin,0.019448946515397084
Aidon,0.0
Aidrian,0.0
Aidrianna,1.0
Aidric,0.0
Aidrick,0.0
Aidrik,0.0
Aidsa,1.0
Aidy,1.0
Aidyen,0.0
Aidyn,0.1797547612835899
Aidynn,0.48120300751879697
Aiedan,0.0
Aieden,0.0
Aiesha,1.0
Aieshia,1.0
Aigne,1.0
Aigner,1.0
Aiham,0.0
Aiiden,0.0
Aija,1.0
Aijah,1.0
Aijahlon,0.0
Aijalon,0.48223350253807107
Aijha,1.0
Aika,1.0
Aikeem,0.0
Aiken,0.0
Aiko,1.0
Aila,1.0
Ailah,1.0
Ailaina,1.0
Ailan,0.0
Ailana,1.0
Ailani,1.0
Ailanie,1.0
Ailanny,1.0
Ailany,1.0
Aile,1.0
Ailea,1.0
Aileah,1.0
Ailean,1.0
Aileana,1.0
Ailed,1.0
Ailee,1.0
Aileen,0.9998505455088925
Aileena,1.0
Aileene,1.0
Aileigh,1.0
Ailen,1.0
Ailena,1.0
Ailene,1.0
Aileny,1.0
Ailet,1.0
Aileth,1.0
Ailey,1.0
Aili,1.0
Ailia,1.0
Ailiana,1.0
Ailie,1.0
Ailin,0.9942922374429224
Ailina,1.0
Ailine,1.0
Ailis,1.0
Ailisa,1.0
Ailise,1.0
Ailish,1.0
Ailiyah,1.0
Ailleen,1.0
Aillene,1.0
Ailsa,1.0
Ailton,0.0
Aily,1.0
Ailyah,1.0
Ailyn,1.0
Ailyne,1.0
Ailynn,1.0
Aima,1.0
Aimal,0.0
Aiman,0.23249299719887956
Aimani,1.0
Aimar,0.488
Aimara,1.0
Aime,0.7784011220196353
Aimee,0.9985277185299836
Aimen,0.5806451612903226
Aimi,1.0
Aimie,1.0
Aimme,1.0
Aimo,0.0
Aimon,0.0
Aimsley,1.0
Aimy,1.0
Ain,1.0
Aina,1.0
Ainara,1.0
Aindrea,1.0
Aine,1.0
Ainesh,0.0
Ainhara,1.0
Ainhoa,1.0
Aini,1.0
Ainka,1.0
Aino,1.0
Ainslee,1.0
Ainsleigh,1.0
Ainsley,0.97449615243679
Ainslie,1.0
Ainsly,1.0
Ainsworth,0.0
Ainzlee,1.0
Ainzley,1.0
Aiona,1.0
Aionna,1.0
Aira,1.0
Airabella,1.0
Airabelle,1.0
Airah,1.0
Airalyn,1.0
Airalynn,1.0
Airam,0.8735332464146024
Airan,0.0
Airanna,1.0
Aire,1.0
Aireal,1.0
Aireana,1.0
Aireanna,1.0
Aireka,1.0
Airel,1.0
Airelle,1.0
Airen,0.5421686746987951
Aireon,0.0847457627118644
Aireona,1.0
Aireonna,1.0
Aires,0.21875
Airess,1.0
Aireyana,1.0
Airi,1.0
Airial,1.0
Airian,1.0
Airiana,1.0
Airianna,1.0
Airic,0.0
Airica,1.0
Airick,0.0
Airicka,1.0
Airiel,1.0
Airielle,1.0
Airik,0.0
Airika,1.0
Airin,0.8611111111111112
Airion,0.0
Airiona,1.0
Airionna,1.0
Airis,0.9504950495049505
Airius,0.0
Airlene,1.0
Airlie,1.0
Airon,0.026595744680851064
Airrion,0.0
Airron,0.0
Airyana,1.0
Airyanna,1.0
Airyn,0.9489795918367347
Airyona,1.0
Airyonna,1.0
Airys,1.0
Aisa,0.9898167006109979
Aisah,1.0
Aisaiah,0.0
Aisatou,1.0
Aisea,0.0
Aisen,0.0
Aisha,0.9986574511461389
Aishah,1.0
Aishani,1.0
Aishat,1.0
Aishatu,1.0
Aishe,1.0
Aishi,1.0
Aishia,1.0
Aishini,1.0
Aishleen,1.0
Aishlin,1.0
Aishling,1.0
Aishlyn,1.0
Aishvi,1.0
Aishwarya,1.0
Aisia,1.0
Aisja,1.0
Aisla,1.0
Aislee,1.0
Aisleen,1.0
Aisleigh,1.0
Aisley,1.0
Aislin,1.0
Aisling,1.0
Aislinn,1.0
Aislyn,1.0
Aislynn,1.0
Aislynne,1.0
Aison,0.0
Aisosa,1.0
Aissa,1.0
Aissata,1.0
Aissatou,1.0
Aisya,1.0
Aitan,0.0
Aitana,1.0
Aitanna,1.0
Aithan,0.0
Aithana,1.0
Aithen,0.0
Aitiana,1.0
Aitlin,1.0
Aitor,0.0
Aitza,1.0
Aiva,1.0
Aivah,1.0
Aivan,0.06578947368421052
Aiven,0.0
Aivley,1.0
Aivree,1.0
Aivry,1.0
Aivy,1.0
Aixa,1.0
Aiya,1.0
Aiyah,1.0
Aiyahna,1.0
Aiyan,0.0
Aiyana,1.0
Aiyanah,1.0
Aiyani,1.0
Aiyanna,1.0
Aiyannah,1.0
Aiydan,0.0
Aiyden,0.0
Aiyla,1.0
Aiylah,1.0
Aiyona,1.0
Aiyonna,1.0
Aiysha,1.0
Aiza,1.0
Aizah,1.0
Aizayah,0.0
Aizeah,0.0
Aizel,0.0
Aizen,0.0
Aizha,1.0
Aizik,0.0
Aizlee,1.0
Aizleigh,1.0
Aizley,1.0
Aizlyn,1.0
Aizlynn,1.0
Aizza,1.0
Aj,0.013896931094383324
Aja,0.9890923256719907
Ajacia,1.0
Ajada,1.0
Ajaden,0.0
Ajae,0.7317073170731707
Ajah,1.0
Ajahn,0.0
Ajahnae,1.0
Ajahnay,1.0
Ajahni,0.0
Ajai,0.49415204678362573
Ajak,0.0
Ajala,1.0
Ajalae,1.0
Ajalon,0.631578947368421
Ajamu,0.0
Ajan,0.0
Ajana,1.0
Ajanae,1.0
Ajanai,1.0
Ajanay,1.0
Ajane,1.0
Ajanea,1.0
Ajanee,1.0
Ajang,0.0
Ajani,0.09739524348810873
Ajanique,1.0
Ajasia,1.0
Ajavian,0.0
Ajavion,0.0
Ajax,0.0
Ajay,0.0013304949441192123
Ajaya,1.0
Ajayah,1.0
Ajayceon,0.0
Ajaycia,1.0
Ajayden,0.0
Ajaye,0.0
Ajayla,1.0
Ajaylah,1.0
Ajaysia,1.0
Ajdin,0.0
Aje,1.0
Ajea,1.0
Ajee,0.8958333333333334
Ajeenah,1.0
Ajeet,0.0
Ajena,1.0
Ajenae,1.0
Ajene,0.39864864864864863
Ajeya,1.0
Ajha,1.0
Ajhane,1.0
Ajhani,0.0
Aji,1.0
Ajia,1.0
Ajiah,1.0
Ajiana,1.0
Ajianna,1.0
Ajit,0.0
Ajita,1.0
Ajitesh,0.0
Ajith,0.0
Ajiya,1.0
Ajiyah,1.0
Ajla,1.0
Ajmal,0.0
Ajna,1.0
Ajon,0.0
Ajoni,0.0
Ajooni,1.0
Ajournee,1.0
Ajsa,1.0
Ajsha,1.0
Ajua,1.0
Ajuni,1.0
Ajwa,1.0
Akaash,0.0
Akachi,0.0
Akachukwu,0.0
Akacia,1.0
Akadia,1.0
Akadian,0.0
Akaela,1.0
Akai,0.10540540540540541
Akaia,1.0
Akaila,1.0
Akailah,1.0
Akain,0.0
Akaisha,1.0
Akaiya,1.0
Akaiyah,1.0
Akaja,1.0
Akala,1.0
Akam,0.0
Akane,1.0
Akanksha,1.0
Akanni,0.0
Akansha,1.0
Akara,1.0
Akari,0.7044728434504792
Akaria,1.0
Akarsh,0.0
Akash,0.0
Akasha,1.0
Akashdeep,0.0
Akashia,1.0
Akasia,1.0
Akaya,1.0
Akaycia,1.0
Akayden,0.0
Akayla,1.0
Akaylah,1.0
Akaylia,1.0
Akaysha,1.0
Akaysia,1.0
Akbar,0.0
Akea,1.0
Akeam,0.0
Akeara,1.0
Akeba,1.0
Akebia,1.0
Akeda,1.0
Akeel,0.0
Akeela,1.0
Akeelah,1.0
Akeem,0.0
Akeema,1.0
Akeen,0.0
Akeena,1.0
Akeera,1.0
Akeesha,1.0
Akeeyla,1.0
Akeia,1.0
Akeiba,1.0
Akeil,0.0
Akeila,1.0
Akeilah,1.0
Akeim,0.0
Akeira,1.0
Akeisha,1.0
Akeiya,1.0
Akela,1.0
Akelah,1.0
Akelia,1.0
Akem,0.0
Akemi,0.9927007299270073
Akemy,1.0
Aken,0.0
Akena,1.0
Akendra,1.0
Akenya,1.0
Akenzie,1.0
Aker,0.0
Akera,0.980544747081712
Akerah,1.0
Akeria,1.0
Akeriah,1.0
Akerra,1.0
Akerria,1.0
Akesha,1.0
Akeshia,1.0
Aketzali,1.0
Aketzalli,1.0
Aketzaly,1.0
Akevia,1.0
Akeya,1.0
Akeyah,1.0
Akeyia,1.0
Akeyla,1.0
Akeylah,1.0
Akeyra,1.0
Akhari,0.0
Akheem,0.0
Akhenaton,0.0
Akhi,0.0
Akhia,1.0
Akhil,0.0
Akhila,1.0
Akhilesh,0.0
Akhilles,0.0
Akhilleus,0.0
Akhir,0.0
Akhirah,1.0
Akhiya,1.0
Aki,0.44759825327510916
Akia,0.9417956656346749
Akiah,1.0
Akiana,1.0
Akiba,0.9456521739130435
Akida,0.2631578947368421
Akie,0.6875
Akieba,1.0
Akiel,0.0
Akiela,1.0
Akiem,0.0
Akiera,1.0
Akierra,1.0
Akiesha,1.0
Akif,0.0
Akihiro,0.0
Akiko,1.0
Akil,0.0
Akila,1.0
Akilah,1.0
Akilan,0.0
Akiles,0.0
Akilesh,0.0
Akili,0.3646677471636953
Akilia,1.0
Akilles,0.0
Akim,0.0
Akima,1.0
Akimi,1.0
Akin,0.0
Akina,1.0
Aking,0.0
Akinola,0.0
Akintunde,0.0
Akio,0.0
Akir,0.0
Akira,0.7739118185659952
Akirah,1.0
Akire,1.0
Akiria,1.0
Akiro,0.0
Akirra,1.0
Akisha,1.0
Akishia,1.0
Akita,1.0
Akito,0.0
Akiva,0.06284454244762955
Akiya,1.0
Akiyah,1.0
Akiylah,1.0
Akiyra,1.0
Akmal,0.0
Ako,0.18518518518518517
Akol,0.0
Akon,0.2077922077922078
Akoni,0.0
Akorede,0.0
Akos,0.0
Akosha,1.0
Akosita,1.0
Akosua,1.0
Akoya,1.0
Akram,0.0
Akria,1.0
Akrish,0.0
Akriti,1.0
Aksa,1.0
Aksana,1.0
Aksel,0.0
Aksh,0.0
Aksha,1.0
Akshadha,1.0
Akshaj,0.0
Akshan,0.0
Akshar,0.0
Akshara,1.0
Akshat,0.0
Akshata,1.0
Akshath,0.0
Akshay,0.0
Akshaya,1.0
Akshit,0.0
Akshita,1.0
Akshith,0.0
Akshitha,1.0
Aksil,0.0
Akua,1.0
Akul,0.0
Akura,1.0
Akwasi,0.0
Akwete,1.0
Akxel,0.0
Akya,1.0
Akyah,1.0
Akyia,1.0
Akyiah,1.0
Akyla,1.0
Akylah,1.0
Akyra,1.0
Akyrah,1.0
Akyria,1.0
Akyrie,0.0
Akzel,0.0
Al,0.014841976602060415
Ala,0.8163001293661061
Alaa,0.7237128353879623
Alaan,0.0
Alaana,1.0
Alabama,1.0
Alac,0.0
Alacia,1.0
Alacyia,1.0
Aladdin,0.0
Aladin,0.0
Aladino,0.0
Aladrian,1.0
Alae,1.0
Alaejah,1.0
Alaena,1.0
Alaetra,1.0
Alaeyah,1.0
Alafia,1.0
Alagie,0.0
Alah,1.0
Alahia,1.0
Alahna,1.0
Alahni,1.0
Alahnna,1.0
Alai,0.45454545454545453
Alaia,1.0
Alaiah,1.0
Alaida,1.0
Alaiha,1.0
Alaiia,1.0
Alaija,1.0
Alaijah,0.9911971830985915
Alaijha,1.0
Alaila,1.0
Alailah,1.0
Alain,0.0017241379310344827
Alaina,0.9998304941096703
Alainah,1.0
Alaine,1.0
Alainey,1.0
Alaini,1.0
Alainie,1.0
Alainna,1.0
Alainnah,1.0
Alair,1.0
Alaira,1.0
Alaire,1.0
Alaisa,1.0
Alaisha,1.0
Alaisia,1.0
Alaiya,1.0
Alaiyah,1.0
Alaiyna,1.0
Alaiza,1.0
Alaizah,1.0
Alaizha,1.0
Alaja,1.0
Alajah,1.0
Alajandro,0.0
Alajha,1.0
Alajhia,1.0
Alajia,1.0
Alajiah,1.0
Alajuwon,0.0
Alakai,0.0
Alakay,0.0
Alaki,0.0
Alala,1.0
Alalah,1.0
Alam,0.0
Alama,1.0
Alamae,1.0
Alamar,1.0
Alamea,1.0
Alameda,1.0
Alameen,0.0
Alamin,0.0
Alan,0.003096454107690063
Alana,0.999408543681911
Alanah,1.0
Alancia,1.0
Aland,0.0
Alanda,1.0
Alander,0.0
Alandis,0.0
Alando,0.0
Alandra,1.0
Alandre,0.0
Alandrea,1.0
Alandria,1.0
Alandus,0.0
Alane,1.0
Alanea,1.0
Alanee,1.0
Alaney,1.0
Alani,0.9922494275145324
Alania,1.0
Alanie,1.0
Alanii,1.0
Alanis,1.0
Alaniz,1.0
Alanmichael,0.0
Alann,0.0
Alanna,0.9996545086619614
Alannah,1.0
Alanni,1.0
Alannie,1.0
Alannis,1.0
Alanny,1.0
Alannys,1.0
Alano,0.0
Alanood,1.0
Alanoud,1.0
Alanson,0.0
Alanta,1.0
Alantae,0.0
Alante,0.18100358422939067
Alantis,1.0
Alantra,1.0
Alany,1.0
Alanya,1.0
Alanys,1.0
Alanzo,0.0
Alara,1.0
Alarah,1.0
Alaria,1.0
Alaric,0.0
Alarice,1.0
Alarick,0.0
Alarie,1.0
Alarik,0.0
Alaris,1.0
Alasdair,0.0
Alasha,1.0
Alashia,1.0
Alasia,1.0
Alasiah,1.0
Alaska,1.0
Alassandra,1.0
Alassane,0.0
Alastair,0.0
Alastar,0.0
Alaster,0.0
Alastor,0.0
Alathea,1.0
Alauna,1.0
Alaunah,1.0
Alaundra,1.0
Alauni,1.0
Alaunna,1.0
Alaura,1.0
Alaurah,1.0
Alawna,1.0
Alax,0.0
Alaxander,0.0
Alaxandra,1.0
Alaxandria,1.0
Alaxis,1.0
Alay,0.0
Alaya,1.0
Alayah,1.0
Alayana,1.0
Alayasia,1.0
Alaycia,1.0
Alayda,1.0
Alaye,0.3125
Alayha,1.0
Alayia,1.0
Alayiah,1.0
Alayja,1.0
Alayjah,1.0
Alayjha,1.0
Alayjia,1.0
Alayjiah,1.0
Alayla,1.0
Alaylah,1.0
Alayn,0.0
Alayna,0.9997873245427478
Alaynah,1.0
Alayne,1.0
Alaynia,1.0
Alaynie,1.0
Alaynna,1.0
Alaynnah,1.0
Alaysa,1.0
Alaysha,1.0
Alayshia,1.0
Alaysia,1.0
Alaysiah,1.0
Alayssa,1.0
Alaythia,1.0
Alayza,1.0
Alayzah,1.0
Alayzha,1.0
Alayzhia,1.0
Alayzia,1.0
Alayziah,1.0
Alaza,1.0
Alazae,1.0
Alazah,1.0
Alazar,0.0
Alazay,1.0
Alazaya,1.0
Alaze,1.0
Alazea,1.0
Alazhia,1.0
Alazia,1.0
Alaziah,1.0
Alazne,1.0
Alba,0.9815636736087402
Alban,0.0
Albana,1.0
Albani,1.0
Albanie,1.0
Albano,0.0
Albany,0.9915397631133672
Albara,0.0
Albaraa,0.0
Albaro,0.0
Albee,1.0
Albeiro,0.0
Alben,0.0
Albena,1.0
Alber,0.0
Alberdia,1.0
Alberico,0.0
Albert,0.005237958832917298
Alberta,0.9943542795692839
Alberteen,1.0
Alberth,0.0
Albertha,1.0
Albertia,1.0
Albertico,0.0
Albertie,1.0
Albertina,1.0
Albertine,1.0
Albertis,0.0
Albertjames,0.0
Alberto,0.00753984987770937
Albertus,0.0
Albesa,1.0
Albi,0.0
Albia,1.0
Albie,0.5409090909090909
Albieri,0.0
Albieris,0.0
Albiery,0.0
Albin,0.0
Albina,1.0
Albino,0.0
Albion,0.0
Albiona,1.0
Albirda,1.0
Albirdia,1.0
Albirta,1.0
Albirtha,1.0
Albon,0.0
Albree,1.0
Albrey,1.0
Albria,1.0
Alburn,0.0
Alby,0.32608695652173914
Alcaria,1.0
Alcario,0.0
Alcee,0.0
Alchemy,1.0
Alcia,1.0
Alcibiades,0.0
Alcide,0.0
Alcides,0.0
Alcie,0.9720670391061452
Alcina,1.0
Alcindor,0.0
Alcine,1.0
Alco,0.0
Alcuin,0.0
Alcus,0.0
Alcy,1.0
Alda,0.9979842773634348
Aldah,1.0
Aldahir,0.0
Aldair,0.0
Aldan,0.0
Aldana,1.0
Aldayr,0.0
Aldayshein,0.0
Aldea,1.0
Aldean,0.6837606837606838
Aldeen,1.0
Aldemar,0.0
Alden,0.050207779821513726
Aldena,1.0
Aldene,0.9857954545454546
Alder,0.06824146981627296
Alderic,0.0
Aldhair,0.0
Aldia,1.0
Aldie,0.34375
Aldijana,1.0
Aldin,0.0
Aldina,1.0
Aldine,0.8357588357588358
Aldis,0.0
Aldo,0.0010017363429945239
Aldolfo,0.0
Aldon,0.0
Aldona,1.0
Aldonia,1.0
Aldonna,1.0
Aldor,0.0
Aldora,1.0
Aldoris,1.0
Aldous,0.0
Aldred,0.0
Aldren,0.0
Aldrena,1.0
Aldric,0.0
Aldrich,0.0
